"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"bring";-0,729914040151949;0,63283183848383;-0,845196402754718;-0,568649712761884;0,493016469590709;-0,658462045138624;0,373476127321358;0,230242838995913;0,396281033682727;0,00085706737343405;0,000644240717150732;0,00114917668888722;0,00160868690931028;0,738242261963762;0,000876736999556601
"anymore";-1,35139378426154;-1,2370262311425;-0,144643374675999;-0,735341933394252;-0,673110436840428;-0,0787056593167913;0,589529779348058;0,405125714261399;0,0053445063905412;0,00220341664203588;0,00184625042815356;2,52423557261148e-05;0,00120651518198271;1,08789668287386;0,0014279338740494
"wake";0,543810391075635;0,528396812177028;1,47621747546802;0,327682788474292;0,318395057682914;0,889521544079066;0,131479811118832;0,101806269485698;0,766713919395467;0,000416269493282293;0,000393006703766723;0,00306746958458479;0,00140760104564649;0,926993257755211;0,00120957480383377
"tv";0,106162651876757;1,00973968921995;0,892291157152263;0,0785414882326872;0,747027853175819;0,660136820065145;0,00762794958354238;0,565943699721195;0,426428350695262;6,79901989956092e-06;0,00061506589985079;0,000480303745706087;0,000603257590991353;0,751322613984416;0,000340530265604892
"transgender";0,872046195474793;0,167389654394839;1,91416221420483;0,413273431610009;0,0793280186838086;0,907145046934055;0,206481662178405;0,00623950026822681;0,787278837553364;0,000611674696997434;2,25371376621144e-05;0,00294712807744987;0,000804343454655138;1,18619846389235;0,0011317649674165
"suppose";-0,506544183001672;1,68361971708003;0,0747943115102054;-0,287848386877929;0,95673237585232;0,04250255483792;0,0992302627735249;0,899057692092465;0,00171204513401188;0,000257980101883;0,00284996516362421;5,624561667289e-06;0,00100542931831892;0,99392558734216;0,000993251631986184
"sudden";1,41387912746749;-0,0920075559879293;0,437360479924288;0,953496376702821;-0,0620483530447969;0,294948574329528;0,926616391639008;0,00321819591668626;0,0701654124443018;0,00281387076404941;1,19158923209539e-05;0,000269251825014523;0,00140760104564649;0,907864226219711;0,0011601693490341
"strange";-0,44089702212184;1,61141828552359;0,162383259257569;-0,262670196376817;0,960023625169115;0,0967419611777421;0,0828991713808287;0,908202120499544;0,00889870811962956;0,000273623826424964;0,00365507384605642;3,71160788678414e-05;0,00140760104564649;0,946500134816977;0,00126101699908705
"rule";0,748570188341718;-0,353507001428664;0,844074905560015;0,633157904505416;-0,299004362902027;0,713937993755665;0,456817174252613;0,0835532765965576;0,459629549150826;0,000788759559243452;0,000175903961474683;0,00100286288424956;0,00140760104564649;0,684573250660531;0,000659658907830179
"rocket";1,50418461613294;-0,135240424385057;0,191226857544196;0,988093221515512;-0,0888389265363593;0,125616204077992;0,98095032129066;0,00650351065925269;0,0125461680500849;0,00272982669544864;2,2067129363986e-05;4,41194985476311e-05;0,00120651518198271;0,938720376771266;0,00106317628686779
"republican";-1,09736863092016;2,33343260108797;-0,713506218216064;-0,410156991991084;0,872153321781812;-0,266683005131143;0,198300404180809;0,735358500640989;0,0663410951782029;0,00169505839229701;0,0076642577773459;0,000716597197673624;0,00140760104564649;1,52317341516924;0,00326571501482972
"realize";-0,384820626163702;0,975130132786934;-0,55497076643824;-0,324427558305955;0,822094935930092;-0,467874636766873;0,126389148763917;0,665592373347187;0,208018477888897;0,000238225480508383;0,00152966623908154;0,000495463585925675;0,00160868690931028;0,669055363968002;0,000720104693431498
"race";0,411921643490463;-0,289008071342633;1,5271946991162;0,256176876160347;-0,179736088335442;0,94977278686568;0,0814252820761194;0,0328730552984232;0,885701662625456;0,000204720820883834;0,00010077498327109;0,0028139838918262;0,00120651518198271;0,892264439993179;0,000960549966872723
"puppet";-1,65715277587525;0,0617215294200831;-0,779546916639934;-0,904366158009993;0,0336835946816428;-0,425425983803961;0,850156073583641;0,000967246130010864;0,148876680286344;0,00220885205919248;3,06418435065689e-06;0,000488794204900726;0,000804343454655138;1,11089196905363;0,000992624948246813
"pretend";-0,506544183001672;1,68361971708003;0,0747943115102054;-0,287848386877929;0,95673237585232;0,04250255483792;0,0992302627735249;0,899057692092465;0,00171204513401188;0,000257980101883;0,00284996516362421;5,624561667289e-06;0,00100542931831892;0,99392558734216;0,000993251631986184
"minute";-1,42560443531931;2,69443975887016;-1,15145095695288;-0,437495642623871;0,826881303546291;-0,353362239820149;0,2249217440633;0,658962045915095;0,116116210021606;0,00163470581620921;0,00583953799652546;0,00106643016792094;0,000804343454655138;1,85798381306112;0,00277667713621326
"matter";0,526952781486546;-0,174908639908265;1,62393657788836;0,307041050533809;-0,101914506254949;0,94622366631886;0,116198639870284;0,0104995393528719;0,873301820776842;0,00044669894858863;4,92146106005374e-05;0,00424238087110999;0,00160868690931028;0,955498013221719;0,00146869326888502
"manufacture";1,50418461613294;-0,135240424385057;0,191226857544196;0,988093221515512;-0,0888389265363593;0,125616204077992;0,98095032129066;0,00650351065925269;0,0125461680500849;0,00272982669544864;2,2067129363986e-05;4,41194985476311e-05;0,00120651518198271;0,938720376771266;0,00106317628686779
"live";-0,961462380707885;-1,99988639096625;-0,473292362441771;-0,423754834474437;-0,88142972993663;-0,20859882895976;0,210961948792672;0,748583524528075;0,0404545266792526;0,00148708612027585;0,00643401661254293;0,000360354973409552;0,00160868690931028;1,29386463123745;0,00269307972486181
"listen";0,738301072534909;0,707109610440049;-0,830644199508376;0,560500452443992;0,536820643126457;-0,630605137882159;0,363108776415798;0,273170190305958;0,363721033278245;0,000657657519050308;0,000603262418471761;0,000832459022131805;0,00120651518198271;0,757310076980489;0,000691958840976707
"lawsuit";2,29435764195564;-0,513528022859928;-1,9624423382816;0,749175541258701;-0,167682068149442;-0,640795390433528;0,617270601077151;0,0253613130237921;0,357368085899059;0,00423412587106392;0,000212114241111946;0,00309767137026355;0,000804343454655138;1,8050196286345;0,00262062807943359
"kid";0,526952781486546;-0,174908639908265;1,62393657788836;0,307041050533809;-0,101914506254949;0,94622366631886;0,116198639870284;0,0104995393528719;0,873301820776842;0,00044669894858863;4,92146106005374e-05;0,00424238087110999;0,00160868690931028;0,955498013221719;0,00146869326888502
"joke";-0,127261130606781;1,50204166981209;-0,958966902486178;-0,0712308743459565;0,84072600121215;-0,536755021798341;0,00624271931753089;0,713240990742966;0,280516289939504;1,62833253200443e-05;0,00226837842132707;0,000924610416312019;0,00100542931831892;0,995560099060681;0,000996521124916261
"humor";0,872046195474793;0,167389654394839;1,91416221420484;0,413273431610009;0,0793280186838086;0,907145046934055;0,206481662178405;0,00623950026822681;0,787278837553364;0,000764593371246793;2,8171422077643e-05;0,00368391009681234;0,00100542931831892;1,18619846389235;0,00141470620927062
"hate";-1,65715277587525;0,061721529420083;-0,779546916639934;-0,904366158009993;0,0336835946816428;-0,425425983803961;0,85015607358364;0,000967246130010862;0,148876680286344;0,00441770411838496;6,12836870131377e-06;0,000977588409801454;0,00160868690931028;1,11089196905363;0,00198524989649363
"fly";0,106162651876757;1,00973968921995;0,892291157152263;0,0785414882326871;0,747027853175819;0,660136820065145;0,00762794958354235;0,565943699721195;0,426428350695262;1,35980397991218e-05;0,00123013179970158;0,000960607491412174;0,00120651518198271;0,751322613984416;0,000681060531209783
"flat";-1,09736863092016;2,33343260108797;-0,713506218216064;-0,410156991991084;0,872153321781812;-0,266683005131143;0,198300404180809;0,735358500640989;0,0663410951782029;0,00169505839229701;0,0076642577773459;0,000716597197673624;0,00140760104564649;1,52317341516924;0,00326571501482972
"dollar";1,83223605232712;-0,872301422194201;-2,10952856300108;0,625948957974612;-0,298005361027984;-0,720680724599374;0,447448419620852;0,0831770223465589;0,469374558032591;0,00472544191838547;0,0010710573895303;0,00626398055636875;0,00140760104564649;1,69304516759894;0,00403475036732573
"dick";-0,599163519224046;0,630532425300001;0,223555927635384;-0,667161500186457;0,702090406512304;0,248926884350292;0,495433325392276;0,449986431573308;0,0545802430344182;0,00036094603133817;0,000399729679624674;5,024859519497e-05;0,00100542931831892;0,526152168080112;0,000278339135306055
"campaign";-1,42560443531931;2,69443975887016;-1,15145095695288;-0,437495642623871;0,826881303546291;-0,353362239820149;0,2249217440633;0,658962045915095;0,116116210021607;0,00326941163241842;0,0116790759930509;0,00213286033584188;0,00160868690931028;1,85798381306112;0,00555335427242652
"biden";-1,42560443531931;2,69443975887016;-1,15145095695288;-0,437495642623871;0,826881303546291;-0,353362239820149;0,2249217440633;0,658962045915095;0,116116210021607;0,00326941163241842;0,0116790759930509;0,00213286033584188;0,00160868690931028;1,85798381306112;0,00555335427242652
"arrest";-1,08274011817672;-0,570040996698747;-0,013143623850505;-0,88480729284336;-0,465833326604811;-0,0107408731255847;0,814700408637414;0,185204585957146;9,5005405437797e-05;0,000942952876339712;0,000261368781755319;1,38954231187263e-07;0,000804343454655138;0,741453417176138;0,000442190363838466
"apple";2,22662852545655;-0,481103371562082;-1,77784212149653;0,770553915271047;-0,16649211234337;-0,615245512123334;0,648177719238411;0,024817923426582;0,327004357335009;0,00697870945759855;0,000325803977256951;0,00444903644938087;0,00140760104564649;1,7094615180689;0,00411337437609271
"app";0,872046195474793;0,167389654394839;1,91416221420483;0,413273431610009;0,0793280186838086;0,907145046934055;0,206481662178405;0,0062395002682268;0,787278837553364;0,000917512045496152;3,38057064931715e-05;0,00442069211617481;0,00120651518198271;1,18619846389235;0,00169764745112475
"amount";2,76846145744925;-0,74050058194485;-3,25464385577708;0,638405892556869;-0,170759081251919;-0,750519321882301;0,464602540975054;0,0272612335771738;0,508136225447775;0,00924718943259443;0,000661581876365166;0,0127802613649075;0,00120651518198271;2,51047731097655;0,00760405750524196
"actual";-1,88870111643119;-2,57099670002999;-0,407642876326987;-0,587261885587772;-0,799410958549387;-0,126750136437975;0,391145304625866;0,59443553549649;0,0144191598776415;0,00502118305860826;0,00930427673857948;0,000233904886857224;0,00140760104564649;1,86660655148166;0,00490439174064747
"york";0,411921643490463;-0,289008071342633;1,5271946991162;0,256176876160347;-0,179736088335442;0,94977278686568;0,0814252820761194;0,0328730552984232;0,885701662625456;0,000204720820883834;0,00010077498327109;0,0028139838918262;0,00120651518198271;0,892264439993179;0,000960549966872723
"worth";0,526313375502184;-1,29112098191097;-1,08208225000066;0,298210047731151;-0,7315513296142;-0,613109630956717;0,107751913113612;0,531814447425824;0,360433639460567;0,000278509721729844;0,00167604402768022;0,00117725919542177;0,00100542931831892;0,991038489335098;0,00098748973189583
"vast";0,738301072534909;0,707109610440049;-0,830644199508376;0,560500452443992;0,536820643126457;-0,630605137882159;0,363108776415798;0,273170190305958;0,363721033278245;0,000328828759525154;0,00030163120923588;0,000416229511065902;0,000603257590991353;0,757310076980489;0,000345979420488353
"train";-0,353961900107573;0,553341963482473;0,505323642063626;-0,427102796341908;0,667681747286535;0,609741162869395;0,216583349943186;0,434099537325281;0,349317112731536;0,000151163112882884;0,000369419660427073;0,000308086044514515;0,00120651518198271;0,470113360386143;0,000266647783969698
"ton";2,06945047532115;-0,168010525142349;-2,90411170597305;0,579682152235785;-0,0470621085037887;-0,813482489253743;0,390041763200998;0,00210845381540948;0,607849782983595;0,00516705240676487;3,40569514079322e-05;0,0101755859249182;0,00120651518198271;2,0481327001876;0,00506114726432061
"test";0,297633537776266;0,799152180513669;1,14775892141541;0,208151604205532;0,558891345448147;0,802691331490396;0,0535309287511207;0,316511942256848;0,62995712899203;7,12533463174871e-05;0,000513689288252364;0,00105960228569367;0,000804343454655138;0,795129903351576;0,000508531319689432
"stupid";0,583935512164285;-1,04803587586;-0,582708172633078;0,437812401201206;-0,78577701440803;-0,436892189198248;0,225738529318211;0,596373439022307;0,177888031659485;0,000411398370038085;0,00132521117686263;0,000409670799662233;0,00120651518198271;0,759662435464513;0,000696264245955208
"square";0,738301072534909;0,707109610440049;-0,830644199508376;0,560500452443992;0,536820643126457;-0,630605137882159;0,363108776415798;0,273170190305958;0,363721033278245;0,000328828759525154;0,00030163120923588;0,000416229511065902;0,000603257590991353;0,757310076980489;0,000345979420488353
"spend";2,29435764195564;-0,513528022859928;-1,9624423382816;0,749175541258701;-0,167682068149442;-0,640795390433528;0,617270601077151;0,0253613130237921;0,357368085899059;0,00423412587106392;0,000212114241111946;0,00309767137026355;0,000804343454655138;1,8050196286345;0,00262062807943359
"sit";0,700088180266371;0,861315312167252;-1,61487460342644;0,357271208057651;0,43954914647961;-0,824107900533707;0,154991656178579;0,192405393638495;0,652602950182928;0,000689898295001156;0,00104424863639984;0,0036707701374506;0,00140760104564649;1,09915058486707;0,00170056787804048
"signal";2,76846145744925;-0,74050058194485;-3,25464385577708;0,638405892556869;-0,170759081251919;-0,750519321882301;0,464602540975054;0,0272612335771738;0,508136225447775;0,00770599119382869;0,000551318230304305;0,0106502178040896;0,00100542931831892;2,51047731097655;0,00633671458770163
"send";2,16930918705374;-0,249794818971277;-2,95418772737362;0,590509059138039;-0,0679968094952026;-0,80416135506152;0,403477184880306;0,00438766035563246;0,592135154764064;0,00662403306721301;8,78307180965721e-05;0,0122844512165603;0,00140760104564649;2,1109141635649;0,0062722119930771
"sell";1,25132924786968;-0,0141883928730988;0,880401000208452;0,817821707859342;-0,00927299966096963;0,575396963522851;0,718475914721014;7,57574785925686e-05;0,281448327800389;0,00157432624831501;2,02403471065152e-07;0,000779314217944945;0,00100542931831892;0,912481562789672;0,000837143175579209
"remember";-1,49176110404958;1,94223455045585;-1,04519265972061;-0,560240511336259;0,729418721756784;-0,392528849651061;0,359876505317516;0,500320577528231;0,139802917154253;0,0031324066641638;0,00530985830341667;0,00153770236708966;0,00140760104564649;1,53702574303944;0,00332538446478214
"podcast";-1,61084310776406;0,588265175310098;-0,853927724702524;-0,840845926904707;0,307069244804335;-0,445742757768491;0,750884702279397;0,0821302466239222;0,166985051096678;0,00260890359725617;0,000347934764209351;0,000733151577534314;0,00100542931831892;1,14901374610596;0,00132740055171974
"opinion";1,82025382646202;-0,286555463775005;-0,670240820786123;0,928331182822434;-0,146143559081282;-0,341823456097672;0,886825631076774;0,0180252707417831;0,0951490981814429;0,00266505046671999;6,60478856378914e-05;0,000361329384957214;0,000804343454655138;1,19473460700155;0,00114811243206688
"nazis";0,872046195474793;0,167389654394839;1,91416221420483;0,413273431610009;0,0793280186838086;0,907145046934055;0,206481662178405;0,00623950026822681;0,787278837553364;0,000611674696997434;2,25371376621144e-05;0,00294712807744987;0,000804343454655138;1,18619846389235;0,0011317649674165
"myth";-0,814086452091903;0,0969442377450017;0,118356126974989;-0,982795533680482;0,117034700217675;0,142883931646129;0,972424937511062;0,0113096486074482;0,016265413881488;0,000399800976159008;5,66952658272235e-06;8,45053657300605e-06;0,000603257590991353;0,510271241963196;0,0001570742451486
"month";2,06945047532115;-0,168010525142349;-2,90411170597305;0,579682152235785;-0,0470621085037887;-0,813482489253743;0,390041763200998;0,00210845381540948;0,607849782983595;0,00516705240676487;3,40569514079322e-05;0,0101755859249182;0,00120651518198271;2,0481327001876;0,00506114726432061
"message";2,45239224712017;-0,589185542554902;-2,39317617744676;0,705343812655816;-0,169458363536816;-0,688312406524524;0,555267559414525;0,0262855260881156;0,418446914497362;0,00725625706865288;0,000418829201957427;0,00691006501061576;0,00120651518198271;2,03421753329097;0,00499260925728741
"market";2,1363230367911;-0,437870503164954;-1,53170849911644;0,801649659067607;-0,164309766609642;-0,574769627514775;0,693837193817968;0,0239059049362165;0,282256901245817;0,0055063858244814;0,000231325852654651;0,00283064258145853;0,00120651518198271;1,58524628690983;0,0030319796382402
"liz";-1,42560443531932;2,69443975887016;-1,15145095695288;-0,437495642623871;0,826881303546291;-0,353362239820149;0,2249217440633;0,658962045915095;0,116116210021607;0,00245205872431382;0,00875930699478819;0,00159964525188141;0,00120651518198271;1,85798381306112;0,00416501570431989
"legacy";-1,65715277587525;0,0617215294200831;-0,779546916639934;-0,904366158009993;0,0336835946816428;-0,425425983803961;0,850156073583641;0,000967246130010864;0,148876680286344;0,00220885205919248;3,06418435065689e-06;0,000488794204900726;0,000804343454655138;1,11089196905363;0,000992624948246813
"immediately";-0,508327460478197;-1,20180352281758;0,753259668938924;-0,337379225756356;-0,797642412743204;0,499941836038195;0,136575618989651;0,62609906922307;0,23732531178728;0,000207839780475538;0,00116173875524371;0,000456384579810961;0,000804343454655138;0,850189216259361;0,000581396906047623
"huge";0,486491052672827;0,759705364767832;0,299871869590928;0,511741880579337;0,799137106256211;0,315436416834793;0,302968457214347;0,605937966864426;0,0910935759212249;0,000333141928476776;0,000812400098290604;0,000126575903318663;0,00140760104564649;0,546304476276094;0,000420096534404802
"hope";-1,11984544370561;1,39569199830758;-0,516547414988946;-0,601265802545855;0,749372937297805;-0,277343893991824;0,409445886424815;0,521614424871478;0,0689396887037065;0,00151303497018485;0,00235023867380632;0,000321923867201001;0,00120651518198271;1,08172891972025;0,00141178860538002
"govern";-0,828999704175985;-1,91829920395714;-0,482670860458169;-0,386519596808938;-0,89440349753734;-0,225044406452659;0,176685462201602;0,775916231574058;0,0473983062243395;0,000967360459816426;0,00517979144406156;0,000327930447767546;0,00140760104564649;1,21902489950901;0,00209172570668827
"future";-0,44089702212184;1,61141828552359;0,162383259257569;-0,262670196376817;0,960023625169115;0,0967419611777421;0,0828991713808287;0,908202120499544;0,00889870811962956;0,000273623826424964;0,00365507384605642;3,71160788678414e-05;0,00140760104564649;0,946500134816977;0,00126101699908705
"funny";0,149417917946209;0,137198761544909;1,14453103396347;0,128546084549476;0,118033793028654;0,984654217403383;0,0207798276363525;0,0143690163957988;0,964851155967848;3,14256986574825e-05;2,64959785212542e-05;0,00184388880232022;0,00140760104564649;0,640678749789268;0,000577776960189177
"fully";1,34615001096841;-0,0595829046900831;0,621960696709356;0,907057877561657;-0,0401479349454269;0,419087282165612;0,854308715365485;0,00137265482104492;0,144318629813465;0,00145756674203116;2,85551782128093e-06;0,000311148287352654;0,000804343454655138;0,900211693526622;0,000651824728061185
"fire";0,215574586676476;0,889403969959216;1,0382727367312;0,155759297084782;0,6426218383207;0,750184120256473;0,0300146884893609;0,41901244454207;0,550972866968568;6,54146022411292e-05;0,00111346791724402;0,00151740839148906;0,00140760104564649;0,769111404736642;0,000832641558470098
"compromise";1,9557120594602;-0,351404766370698;-1,03944125435626;0,872118744939898;-0,156703376824142;-0,463522325693561;0,799986948875828;0,0211825601483077;0,178830490975865;0,00538380607613639;0,000173818051235936;0,00152082582923869;0,00140760104564649;1,35151874075898;0,00257112816134308
"complete";-1,49430864330176;-2,17979864939787;-0,0759564348224412;-0,565189335962391;-0,824460834585503;-0,0287288487233202;0,36400266324066;0,63525308189181;0,000744254867528777;0,00314311446815292;0,00668824754945054;8,12098530797312e-06;0,00140760104564649;1,53089934515613;0,00329892813894959
"click";1,50418461613295;-0,135240424385057;0,191226857544196;0,988093221515512;-0,0888389265363592;0,125616204077992;0,98095032129066;0,00650351065925269;0,0125461680500849;0,00136491334772432;1,1033564681993e-05;2,20597492738156e-05;0,000603257590991353;0,938720376771266;0,000531588143433896
"clear";-0,048202908493867;-0,745405797080105;1,14022718402756;-0,0353624258510589;-0,546841633665081;0,836488927917419;0,00156269413404527;0,306480681400705;0,69195662446525;2,80336262288532e-06;0,000670375792061886;0,00156861214300674;0,00120651518198271;0,753693660212196;0,000685365936188285
"civilization";-0,139633393065225;0,125122404404937;0,836678561866928;-0,162851301443141;0,145927460113505;0,975799482477367;0,0332547431267562;0,021899553261567;0,944845703611678;1,96033425084532e-05;1,57406154072718e-05;0,000703831707106083;0,00100542931831892;0,473283214546912;0,000225213152193704
"cheney";-1,42560443531931;2,69443975887016;-1,15145095695288;-0,437495642623871;0,826881303546291;-0,353362239820149;0,2249217440633;0,658962045915094;0,116116210021607;0,00204338227026151;0,00729942249565682;0,00133303770990117;0,00100542931831892;1,85798381306112;0,00347084642026658
"cell";2,76846145744925;-0,74050058194485;-3,25464385577708;0,638405892556869;-0,170759081251919;-0,750519321882301;0,464602540975054;0,0272612335771738;0,508136225447775;0,00770599119382869;0,000551318230304305;0,0106502178040896;0,00100542931831892;2,51047731097655;0,00633671458770163
"business";0,814726857071986;0,398698206985643;0,737816608327745;0,696802585316778;0,340990282788988;0,631024392665878;0,541887652535206;0,106429943807456;0,351682403657332;0,000934337213239648;0,000223752628549159;0,000766260493197224;0,00140760104564649;0,684094367401899;0,000658736321049071
"border";0,872046195474793;0,167389654394839;1,91416221420483;0,413273431610009;0,0793280186838086;0,907145046934055;0,206481662178405;0,0062395002682268;0,787278837553364;0,000917512045496152;3,38057064931715e-05;0,00442069211617481;0,00120651518198271;1,18619846389235;0,00169764745112475
"bizarre";1,36012927447769;-0,742953189512477;-1,05720833587476;0,724990416500187;-0,396016726065717;-0,563524310619405;0,580442947972365;0,1420404841387;0,277516567888937;0,0022319947435647;0,0006659715766822;0,00134850930879921;0,00120651518198271;1,10346618235133;0,00146909826936621
"billion";1,67619848480677;-0,894268228902426;-1,91867601420508;0,620785528141353;-0,331195129819738;-0,710587865104624;0,440470064858123;0,102823218149217;0,456706716992663;0,0033898749573318;0,000964869091362495;0,00444156563139259;0,00120651518198271;1,56108249547677;0,00294025162801205
"benefit";0,77173735326988;0,572179621428747;-0,144442596080073;0,794368904944588;0,588959051133312;-0,148678441427411;0,676336094666093;0,304914707603059;0,0187491977308464;0,000479049702338226;0,000263333616873794;1,6781551226504e-05;0,000804343454655138;0,58002518056802;0,000270604633093074
"attention";-1,51822377154169;1,64135246709013;-1,0026893408277;-0,619583713454084;0,669832257740274;-0,40919526941671;0,434077920663709;0,416092516066117;0,149829563270174;0,00231751801777023;0,00270866471066042;0,0010108444743711;0,00100542931831892;1,42432975973387;0,00203972980541277
"american";0,872046195474793;0,167389654394839;1,91416221420484;0,413273431610009;0,0793280186838086;0,907145046934055;0,206481662178405;0,00623950026822681;0,787278837553364;0,000764593371246793;2,8171422077643e-05;0,00368391009681234;0,00100542931831892;1,18619846389235;0,00141470620927062
"addict";1,18811540580387;0,0160746150048909;1,05269453587452;0,748436059543474;0,0101259704690042;0,663129647578132;0,616756525532772;9,25907788231546e-05;0,3831508836884;0,00170313881058736;3,11755376097481e-07;0,00133701884479396;0,00120651518198271;0,935104958791645;0,0010550025545426
"yo";-1,08274011817672;-0,570040996698747;-0,013143623850505;-0,88480729284336;-0,465833326604811;-0,0107408731255847;0,814700408637414;0,185204585957146;9,5005405437797e-05;0,000942952876339712;0,000261368781755319;1,38954231187263e-07;0,000804343454655138;0,741453417176138;0,000442190363838466
"white";-1,42560443531931;2,69443975887016;-1,15145095695288;-0,437495642623871;0,826881303546291;-0,353362239820149;0,2249217440633;0,658962045915094;0,116116210021607;0,00204338227026151;0,00729942249565682;0,00133303770990117;0,00100542931831892;1,85798381306112;0,00347084642026658
"wait";-1,65715277587525;0,0617215294200831;-0,779546916639934;-0,904366158009993;0,0336835946816428;-0,425425983803961;0,850156073583641;0,000967246130010864;0,148876680286344;0,00220885205919248;3,06418435065689e-06;0,000488794204900726;0,000804343454655138;1,11089196905363;0,000992624948246813
"unite";-0,312499803051529;-0,604132913747967;-0,66144367023582;-0,32937801876011;-0,636762328343824;-0,697168457375846;0,131397547223501;0,402756756674132;0,465845696102364;9,81863331060171e-05;0,000366958151491664;0,000439883097622192;0,00100542931831892;0,53286197261215;0,000285483492716783
"trust";0,181859367498298;-0,517206934211369;1,33371094157188;0,126116165754776;-0,35867360775425;0,924904295500818;0,0199221290198122;0,132154863848797;0,847923007131391;2,66019139729588e-05;0,000215164297443252;0,00143075397198355;0,000804343454655138;0,796391124844575;0,00051014584655637
"thousand";-0,0342236449845829;-1,4287760819025;-0,538941848556555;-0,0224060880582991;-0,935414176985544;-0,352843144629993;0,000614746992719086;0,878743872187752;0,120641380819529;9,42093606298624e-07;0,00164198760685032;0,000233628245425744;0,000804343454655138;0,853172139606278;0,000585483772210219
"theory";-1,81151833624587;-1,69342395687997;-0,531610889764636;-0,714287929770796;-0,667722908557899;-0,20961600790667;0,560271647980902;0,401545399271428;0,0381829527476671;0,00395929863167708;0,00345990512495677;0,000340973422219604;0,00120651518198271;1,49589813509081;0,00269983257257369
"text";2,76846145744925;-0,74050058194485;-3,25464385577708;0,638405892556869;-0,170759081251919;-0,7505193218823;0,464602540975054;0,0272612335771738;0,508136225447774;0,00616479295506296;0,000441054584243444;0,00852017424327167;0,000804343454655138;2,51047731097655;0,00506937167016131
"technology";0,872046195474793;0,167389654394839;1,91416221420483;0,413273431610009;0,0793280186838086;0,907145046934055;0,206481662178406;0,00623950026822681;0,787278837553364;0,000458756022748076;1,69028532465858e-05;0,00221034605808741;0,000603257590991353;1,18619846389235;0,000848823725562374
"street";0,411921643490463;-0,289008071342633;1,5271946991162;0,256176876160347;-0,179736088335442;0,94977278686568;0,0814252820761194;0,0328730552984232;0,885701662625456;0,000204720820883834;0,00010077498327109;0,0028139838918262;0,00120651518198271;0,892264439993179;0,000960549966872723
"stick";-1,81151833624587;-1,69342395687997;-0,531610889764636;-0,714287929770796;-0,667722908557899;-0,20961600790667;0,560271647980902;0,401545399271428;0,0381829527476671;0,00395929863167708;0,00345990512495677;0,000340973422219604;0,00120651518198271;1,49589813509081;0,00269983257257369
"starlink";2,1363230367911;-0,437870503164954;-1,53170849911644;0,801649659067607;-0,164309766609642;-0,574769627514775;0,693837193817968;0,0239059049362165;0,282256901245817;0,0027531929122407;0,000115662926327325;0,00141532129072927;0,000603257590991353;1,58524628690983;0,0015159898191201
"small";-1,57996999568994;0,939294272570108;-0,903514930077583;-0,771413249830534;0,458606207286933;-0,441137104111397;0,645723086681618;0,187172508765042;0,167104404553338;0,00150591505365803;0,000532238325246134;0,000492462836641725;0,000603257590991353;1,21530222196524;0,000890987024359729
"sentence";-1,19851428845469;-1,88640011142378;0,172808396305968;-0,534667302926256;-0,841538953294567;0,0770912788157524;0,328061770002888;0,666541042980199;0,00539718701691293;0,00115538829650517;0,00286226051106348;2,40199009321059e-05;0,000804343454655138;1,29337366405771;0,00134551814589025
"rumor";-0,652382802133451;-1,809516287945;-0,495175524480033;-0,328451062551152;-0,911025774339119;-0,249302904112302;0,12877250966906;0,812518435569832;0,0587090547611076;0,00051349686770902;0,00395055201649496;0,000295836074857119;0,00120651518198271;1,12369780700963;0,0015234628129639
"room";0,297633537776266;0,799152180513669;1,14775892141541;0,208151604205532;0,558891345448147;0,802691331490396;0,0535309287511207;0,316511942256848;0,62995712899203;7,12533463174871e-05;0,000513689288252364;0,00105960228569367;0,000804343454655138;0,795129903351576;0,000508531319689432
"regulator";1,82025382646202;-0,286555463775005;-0,670240820786123;0,928331182822434;-0,146143559081282;-0,341823456097672;0,886825631076774;0,0180252707417831;0,0951490981814429;0,00266505046671999;6,60478856378914e-05;0,000361329384957214;0,000804343454655138;1,19473460700155;0,00114811243206688
"red";0,106162651876757;1,00973968921995;0,892291157152263;0,0785414882326872;0,747027853175819;0,660136820065145;0,00762794958354238;0,565943699721195;0,426428350695262;6,79901989956092e-06;0,00061506589985079;0,000480303745706087;0,000603257590991353;0,751322613984416;0,000340530265604892
"pull";0,411921643490463;-0,289008071342633;1,5271946991162;0,256176876160347;-0,179736088335442;0,94977278686568;0,0814252820761194;0,0328730552984232;0,885701662625456;0,000204720820883834;0,00010077498327109;0,0028139838918262;0,00120651518198271;0,892264439993179;0,000960549966872723
"productive";1,34615001096841;-0,0595829046900831;0,621960696709356;0,907057877561657;-0,0401479349454269;0,419087282165612;0,854308715365485;0,00137265482104492;0,144318629813465;0,00145756674203116;2,85551782128093e-06;0,000311148287352654;0,000804343454655138;0,900211693526622;0,000651824728061185
